video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favoriteCount,commentCount,duration,definition,caption
zpiV-0BSkb0,Sandeep Maheshwari,Grow Your Intelligence | How to increase your understanding? Sandeep Maheshwari in Hindi,"Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars","['Positive', 'Thinking', 'thoughts', 'best', 'intelligence', 'stress', 'manage', 'how to', 'feelings', 'latest', 'fear', 'attitude', 'fearless', 'motivational video', 'spirituality', 'students', 'for students', 'study', 'studies', 'practical', 'tips', 'motivation', 'communication', 'love', 'confidence', 'time', 'loneliness', 'depression', 'anxiety', 'akele', 'rehna', 'seekho', 'video', 'videos', 'motivational speech', 'speech', 'overcome', '2023', 'latest 2023', 'ai', 'artificial intelligence', 'understanding']",2023-05-22T11:30:32Z,1380100,69807,0,2031,PT10M44S,hd,false
d0MkSuisfcs,Sandeep Maheshwari,Meet Gauranga Das Prabhu | Episode 104,"YouTube Channel: https://youtube.com/@GaurangadasOfficiall 

Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars","['Iskon', 'ISKCON', 'Gaur', 'Gopal', 'Das', 'Gauranga', 'prabhu', 'Sandeep', 'Maheshwari']",2023-05-18T08:22:04Z,687126,39958,0,2824,PT16M41S,hd,false
YHUcTIi2_Q4,Sandeep Maheshwari,Meet World Champions | Deepak Hooda and Saweety Boora | Episode 103,"Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars","['Positive', 'Thinking', 'thoughts', 'best', 'intelligence', 'stress', 'manage', 'how to', 'feelings', 'latest', 'fear', 'attitude', 'fearless', 'motivational video', 'spirituality', 'students', 'for students', 'study', 'studies', 'practical', 'tips', 'motivation', 'communication', 'love', 'confidence', 'time', 'loneliness', 'depression', 'anxiety', 'akele', 'rehna', 'seekho', 'video', 'videos', 'motivational speech', 'speech', 'overcome', 'deepak hooda', 'sweety boora']",2023-05-16T07:32:28Z,827685,43756,0,2214,PT19M28S,hd,false
NIhtCVPxeoM,Sandeep Maheshwari,Meet Stand Up Comedian Appurv Gupta | Episode 102,"Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars","['Stand', 'Up', 'Standup', 'Comedy', 'Funny', 'Comedian', 'Apurva', 'Gupta']",2023-05-13T08:27:13Z,458159,25052,0,1620,PT13M48S,hd,false
jnnj6Fd2ym0,Sandeep Maheshwari,The Future of Artificial Intelligence By Sandeep Maheshwari | Will ChatGPT Take Your Job?,"Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars","['Artificial', 'Ai', 'Intelligence', 'Artificial Intelligence', 'Machine learning', 'Chat gpt', 'Human', 'Humans', 'Job', 'Jobs', 'chatgpt', 'chat gpt', 'openai', 'open ai', 'job', 'jobs']",2023-05-11T06:38:09Z,2752260,111482,0,5865,PT15M15S,hd,false
ZyKwNDV_9M4,Sandeep Maheshwari,Middle Class Trap | Are You Actually Middle Class? Sandeep Maheshwari in Hindi,"Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars","['Positive', 'Thinking', 'thoughts', 'best', 'intelligence', 'stress', 'manage', 'how to', 'feelings', 'latest', 'fear', 'attitude', 'fearless', 'motivational video', 'spirituality', 'students', 'for students', 'study', 'studies', 'practical', 'tips', 'motivation', 'communication', 'love', 'confidence', 'time', 'loneliness', 'depression', 'anxiety', 'akele', 'rehna', 'seekho', 'video', 'videos', 'motivational speech', 'speech', 'overcome', 'latest 2023', '2023', 'expenses', 'income', 'saving', 'savings', 'investment', 'investments', 'middleclass', 'middle', 'class', 'middle class']",2023-05-09T08:02:53Z,5210946,247231,0,10146,PT21M48S,hd,false
H5zw7xaEILc,Sandeep Maheshwari,Big Business Idea - Part 2,"Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars","['Business', 'Idea', 'Ideas', 'Start', 'Up', 'Startup', 'Start up', 'Sandeep', 'Maheshwari']",2023-05-06T08:04:50Z,996174,52562,0,3315,PT23M58S,hd,false
uv87Sa8JP20,Sandeep Maheshwari,Small Business Idea - Part 1,"Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars","['Small', 'Business', 'Idea', 'Ideas', 'Startup', 'Start up']",2023-05-05T08:27:01Z,2521339,123292,0,4840,PT21M55S,hd,false
T1c-GwF92B4,Sandeep Maheshwari,Meet Abhi & Niyu | Episode 101,"YouTube Channel: https://m.youtube.com/@AbhiandNiyu

Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars",[],2023-05-03T12:59:11Z,1281790,82198,0,3978,PT20M44S,hd,false
32cA8PUxN0U,Sandeep Maheshwari,Artificial intelligence vs Human intelligence,"Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com","['Artificial', 'Ai', 'Intelligence', 'Artificial Intelligence', 'Machine learning', 'Chat gpt', 'Human', 'Humans', 'Job', 'Jobs', 'chatgpt', 'chat gpt', 'openai', 'open ai', 'job', 'jobs']",2023-05-01T09:02:54Z,2447169,121050,0,8661,PT23M25S,hd,false
LAIorrVYPkA,Sandeep Maheshwari,Meet Harsh Beniwal | Episode 100,"YouTube Channel: https://m.youtube.com/@TheHarshBeniwal

Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars","['Harsh', 'Beniwal', 'Video', 'Videos', 'Sandeep', 'Maheshwari', 'Podcast', 'Interview', 'Session', 'Comedy', 'YouTube', 'Youtuber', 'Youtubers']",2023-04-28T08:22:07Z,3009585,209944,0,11537,PT14M40S,hd,false
_sRFWTY417U,Sandeep Maheshwari,Meet Angel Investor Dr. Ritesh Malik | Episode 99,"To be a guest in the Sandeep Maheshwari Show, kindly email us at meet@sandeepmaheshwari.com and if you would like to attend the LIVE session, simply register yourself for free at www.sandeepmaheshwari.com 

Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars","['Positive', 'Thinking', 'thoughts', 'best', 'stress', 'manage', 'how to', 'feelings', 'latest', 'fear', 'attitude', 'fearless', 'practical', 'motivation', 'communication', 'confidence', 'time', 'video', 'videos', 'motivational speech', 'speech', 'overcome', 'agrawal', 'show', 'sandeep', 'maheshwari', 'season', 'inclined', 'podcast', 'podcasts', 'interview', 'interviews', 'motivational', 'guest', 'business', 'channel', 'start up', 'startup', 'entrepreneurship', 'founder', 'company', 'top', 'founders', 'cofounder', 'investor', 'investors', 'money', 'funding', 'ritesh malik', 'shark', 'shark tank', 'judge']",2023-04-26T05:50:48Z,538855,32909,0,1857,PT20M19S,hd,false
mjyNEbNGqPs,Sandeep Maheshwari,Meet Chetan Bhagat | Episode 98,"YouTube Channel: https://www.youtube.com/@ChetanBhagat1

Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com","['Positive', 'Thinking', 'thoughts', 'best', 'intelligence', 'stress', 'manage', 'how to', 'feelings', 'latest', 'fear', 'attitude', 'fearless', 'motivational video', 'spirituality', 'students', 'for students', 'study', 'studies', 'practical', 'tips', 'motivation', 'communication', 'love', 'confidence', 'time', 'loneliness', 'video', 'videos', 'motivational speech', 'speech', '2023', 'latest 2023', 'motivational', 'speaker', 'chetan', 'bhagat', 'chetan bhagat', 'book', 'books', 'author']",2023-04-24T06:12:57Z,1337444,85848,0,4915,PT18M30S,hd,false
2sYrWNO2YZs,Sandeep Maheshwari,Meet Angry Prash | Episode 97,"YouTube Channel: https://www.youtube.com/@AngryPrashReal

Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com","['Positive', 'Thinking', 'thoughts', 'best', 'intelligence', 'stress', 'feelings', 'latest', 'fear', 'attitude', 'fearless', 'students', 'study', 'studies', 'motivation', 'love', 'confidence', 'video', 'videos', 'motivational speech', 'speech', 'money', 'show', 'english', 'learn english', 'speak english', 'learn', 'speak', 'standup', 'stand up', 'comedy', 'comedian', 'funny', 'latest 2023', 'stand up comedy', 'ravi gupta', 'ravi', 'gupta', 'ravi gupta comedy', 'latest comedy', 'comedians', 'laughter', 'champion', 'challenge', 'comedy show', 'angry', 'prash', 'angryprash', 'face', 'reveal']",2023-04-21T08:09:50Z,3603866,182978,0,5609,PT15M3S,hd,false
l7Q3_iw0LSo,Sandeep Maheshwari,How To Think? Episode 2,"Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars","['Sandeep', 'Maheshwari', 'Latest', 'Latest 2023', 'Mind', 'Feeling', 'Feelings', 'Emotion', 'Emotions', 'Control', 'how to think', 'podcast', 'podcasts', 'hindi', 'think', 'thinking', 'thoughts', 'thought', 'series', 'episode', 'episodes', 'seminar', 'session', 'speech', 'full video']",2023-04-18T07:18:43Z,1001233,56776,0,4246,PT23M34S,hd,false
YJctb5T39gw,Sandeep Maheshwari,Meet Stand Up Comedian Ravi Gupta - Episode 96,"YouTube Channel: https://www.youtube.com/@raviguptacomedy

Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com","['Positive', 'Thinking', 'thoughts', 'best', 'intelligence', 'stress', 'feelings', 'latest', 'fear', 'attitude', 'fearless', 'students', 'study', 'studies', 'motivation', 'love', 'confidence', 'seekho', 'video', 'videos', 'motivational speech', 'speech', 'money', 'show', 'english', 'learn english', 'speak english', 'learn', 'speak', 'standup', 'stand up', 'comedy', 'comedian', 'funny', 'latest 2023', 'stand up comedy', 'ravi gupta', 'ravi', 'gupta', 'ravi gupta comedy', 'latest comedy', 'comedians', 'laughter', 'champion', 'challenge', 'comedy show']",2023-04-13T07:50:21Z,1027071,56374,0,3199,PT15M35S,hd,false
WFVsu7BQy3A,Sandeep Maheshwari,Meet Sumeet Mehta LEAD Founder | Episode 95,"Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars","['Positive', 'Thinking', 'thoughts', 'best', 'intelligence', 'stress', 'manage', 'how to', 'feelings', 'latest', 'fear', 'attitude', 'fearless', 'motivational video', 'practical', 'tips', 'motivation', 'communication', 'confidence', 'time', 'video', 'videos', 'motivational speech', 'speech', 'overcome', 'agrawal', 'show', 'sandeep', 'maheshwari', 'season', 'inclined', 'podcast', 'podcasts', 'interview', 'interviews', 'motivational', 'guest', 'business', 'channel', 'start up', 'startup', 'entrepreneurship', 'founder', 'company', 'unicorn', 'top', 'founders', 'cofounder', 'lead', 'school', 'education', 'system', 'sumit', 'sumeet']",2023-04-10T08:22:33Z,389650,22632,0,1963,PT14M28S,hd,false
3zqzYB97WC0,Sandeep Maheshwari,How To Think? Episode 1,"Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars","['Sandeep', 'Maheshwari', 'Latest', 'Latest 2023', 'Mind', 'Feeling', 'Feelings', 'Emotion', 'Emotions', 'Control', 'how to think', 'podcast', 'podcasts', 'hindi', 'think', 'thinking', 'thoughts', 'thought', 'series', 'episode', 'episodes', 'seminar', 'session', 'speech', 'full video']",2023-04-06T10:12:47Z,1996786,150420,0,14554,PT16M11S,hd,false
jaxVNNBcIHQ,Sandeep Maheshwari,Meet Savjibhai Dholakia - Episode 94,"To be a guest in the Sandeep Maheshwari Show, kindly email us at meet@sandeepmaheshwari.com and if you would like to attend the LIVE session, simply register yourself for free at www.sandeepmaheshwari.com 

Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars","['Positive', 'Thinking', 'thoughts', 'best', 'intelligence', 'stress', 'manage', 'how to', 'feelings', 'latest', 'fear', 'attitude', 'fearless', 'motivational video', 'spirituality', 'students', 'for students', 'study', 'studies', 'practical', 'tips', 'motivation', 'communication', 'love', 'confidence', 'time', 'loneliness', 'akele', 'rehna', 'seekho', 'video', 'videos', 'motivational speech', 'speech', 'overcome', '2023', 'latest 2023', 'diamond', 'king', 'merchant', 'business', 'businessman', 'entrepreneur']",2023-04-04T06:28:25Z,1249529,69702,0,4507,PT16M32S,hd,false
bo_v0JyW_0I,Sandeep Maheshwari,Meet Sunil Pal | Episode 93,"YouTube Channel: https://youtube.com/@SunilPalkiChaupal

Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com","['Sunil pal', 'Sunil', 'Pal', 'Comedy', 'Comedian', 'Standup', 'Stand up', 'Funny', 'Mimicry', 'Laughter', 'Challenge', 'Show']",2023-04-01T10:33:26Z,1184196,73626,0,4742,PT15M31S,hd,false
NPc4FzdU6UY,Sandeep Maheshwari,Meet Arjun Deshpande | Episode 92,"Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com","['Arjun', 'Deshpande', 'Generic', 'Aadhaar', 'Adhar', 'Aadhar', 'Medicine', 'Medicines']",2023-03-29T08:03:49Z,713390,39886,0,3221,PT21M29S,hd,false
